id	created_at	text	is_retweet	retweet_created_at	retweet_count	user_id	user_name	user_screen_name	user_created_at	user_followers_count	user_statuses_count	user_location	user_desc
1056981948911050752	Mon Oct 29 18:51:49 +0000 2018	RT @CheriJacobus: Former Director of National Intelligence Jim Clapper declared that Ryan and McConnell were indifferent to election interf…	1	Mon Oct 29 18:44:03 +0000 2018	36	3884833453	Don	don_lafrance	Tue Oct 13 21:40:04 +0000 2015	81	3071		optimistic	
1056981948801957888	Mon Oct 29 18:51:49 +0000 2018	@PressSec @realDonaldTrump @POTUS You were extra pitiful at press conference today . Didn’t keep control and preach… https://t.co/2jZrhbh4tV	0		0	2793467369	jean watts	WattsJwatts1957	Tue Sep 30 03:28:30 +0000 2014	34	141	Louisville, KY		
1056981948621512704	Mon Oct 29 18:51:48 +0000 2018	RT @AndrewCMcCarthy: Trump's opposition does so much more for Trump than Trump does. Amazing.	1	Mon Oct 29 16:13:09 +0000 2018	1386	845900198308077568	Guy Pendleton	guyppendleton	Sun Mar 26 07:28:18 +0000 2017	1723	7549		VOTE RED.	
1056981948550209537	Mon Oct 29 18:51:48 +0000 2018	RT @LauraLoomer: One thing that pisses me off in the aftermath of the #PittsburghShooting is the media narrative.The media wants you to t…	1	Mon Oct 29 15:23:28 +0000 2018	1290	141938077	TroubledDays	TroubledDays	Sun May 09 13:17:55 +0000 2010	9230	407851	Alaska, USA	The current American political and geopolitical issues and World events, Research, Science, Religion and their nexus. Support my work: https://t.co/wbgKck1vFm	
1056981948474757120	Mon Oct 29 18:51:48 +0000 2018	RT @charliekirk11: Hey media, report the facts:President Trump:Has Jewish grandkids and a Jewish daughterMoved the embassy to Jerusal…	1	Sun Oct 28 20:53:42 +0000 2018	22577	119604527	Laurie Lee Cosby	SingnRing	Thu Mar 04 03:40:31 +0000 2010	300	11392	Texas, USA	Cat owned, wife, love to cook and voice instructor and choral director at Studio Bella Voce and East Texas Baptist University.	
1056981948470607872	Mon Oct 29 18:51:48 +0000 2018	@Emalinebluth1 @POTUS Right after the the bomb went to cnn  there banner at the bottom of the screen red “10 bombs… https://t.co/ADwShzG2Fa	0		0	1026779466280960000	garbearxx	gary04234442	Tue Aug 07 10:37:56 +0000 2018	45	1025	Greece, NY		
1056981948227305474	Mon Oct 29 18:51:48 +0000 2018	RT @ItsMeCathi: Jewish leaders tell Trump he's not welcome in Pittsburgh until he denounces white nationalism.@realDonaldTrump  https://t…	1	Sun Oct 28 23:36:24 +0000 2018	2588	845824702954246144	Carol McCarthy🌊	carol_33410	Sun Mar 26 02:28:18 +0000 2017	574	17732	Florida, USA	🌊	
1056981947719782400	Mon Oct 29 18:51:48 +0000 2018	@FoxNews @KellyannePolls @foxandfriends Trump is the only pres to use a crisis to further divide the USA. Even bad… https://t.co/sTn61sFv6p	0		0	757026006	Janet Moyer	jvzmoyer	Tue Aug 14 12:02:08 +0000 2012	26	718			
1056981947539484673	Mon Oct 29 18:51:48 +0000 2018	RT @ABC: Press sec. Sanders denies to @jonkarl that Pres. Trump's is placing blame in his renewed attacks on the media.The very first…	1	Mon Oct 29 18:44:59 +0000 2018	83	254922610	DJDEB Votes Red	djdeb1958	Sun Feb 20 08:34:58 +0000 2011	2055	26031	Austin, TX	❌ Christian,conservative, deplorable patriot. love our president, peace through strength. called to stand with Pres. MAG 🇺🇸🤼‍♂️📣 ❌ ❌	
1056981947514318850	Mon Oct 29 18:51:48 +0000 2018	RT @cher: Condolences Brazilian Brothers &amp; Sisters💔Good Men Aren’t Always Sent 2Care 4 Flock.trump Has Emboldened Hate Groups,&amp; Fans 🔥🔥Of…	1	Sun Oct 28 22:58:08 +0000 2018	9953	8658622	Victor Calazans	victor_calazans	Tue Sep 04 22:20:32 +0000 2007	7146	87475	São Paulo	Coordenador de audiovisual da @carasbrasil e um caso claro de feio de olho azul.	
1056981947317084161	Mon Oct 29 18:51:48 +0000 2018	@adams_kirt CROOKED HILLARY SAID YESTERDAY SHE WANTS TO BE PRESIDENT &amp; OBAMA IS TAKING CREDIT 4 TRUMP'S SUCCESSES S… https://t.co/r9EkJoqKW8	0		0	1161161875	NY MAGA Covfefe	vision835	Fri Feb 08 20:32:34 +0000 2013	20769	151342	United States	TRUMP SUPPORTER #TRUMP2020 #MAGA #DrainTheSwamp #USA #StayStrong #AmericaFirst #Conservative #Patriot #KAG 🇺🇸	
1056981947275247616	Mon Oct 29 18:51:48 +0000 2018	RT @krassenstein: This week &amp; last week 3 Bombs were mailed to CNN by a rabid Trump supporter4 Weeks ago Journalist Jamal Khashoggi was m…	1	Mon Oct 29 18:01:00 +0000 2018	1550	980122122621214720	DCoop1999	DeniseC97063413	Sat Mar 31 16:38:18 +0000 2018	85	3187	Everywhere 		
1056981947119951879	Mon Oct 29 18:51:48 +0000 2018	RT @OhNoSheTwitnt: Love seeing the “blame an entire religion or race for a few crazy guys” crew try to Klansplain how it’s wrong to blame T…	1	Mon Oct 29 11:13:06 +0000 2018	654	855590362823376897	Joaquin Reyes	JoaquinTall80	Sat Apr 22 01:13:33 +0000 2017	88	29542	Alameda, CA	This man was asked to describe himself, and all that came to mind is lionface, lemonface, maybe mike pence' s resolve face.	
1056981946687987712	Mon Oct 29 18:51:48 +0000 2018	RT @GOPChairwoman: “I want to express my appreciation to @realDonaldTrump for unequivocally condemning this heinous crime and for pledging…	1	Mon Oct 29 17:34:44 +0000 2018	1089	700687899	Scott Thomas Gilley	ScottTGilley	Thu Oct 03 21:52:24 +0000 2013	2557	44177	Pensacola, FL	#Married #father to 4 #MAGA #KAG2020 #Addme to #MagaTrains I #follow #conservatives. #1A #2A #POTUS #SCOTUS #TRUMP #Taxcut #Jesus #constitutionalist	
1056981946683871232	Mon Oct 29 18:51:48 +0000 2018	RT @anarezende1919: Today Brazil elected a far right president with extreme fringe views. Many people are tempted to dub him the “Brazilian…	1	Sun Oct 28 22:28:40 +0000 2018	6791	993146778664030208	Ani	thekiwismustard	Sun May 06 15:13:38 +0000 2018	28	156	New Jersey, USA	Full time internet homo - I mean, hobo	
1056981946616692736	Mon Oct 29 18:51:48 +0000 2018	RT @dumptrump33: A recap of The White House Daily Briefing with @PressSec Slanders brought to you by ImpeachTrump™️ (I watch so you don't h…	1	Mon Oct 29 18:50:33 +0000 2018	96	839990047764017153	Eileen Marie Sarah	EileenMarieSar1	Fri Mar 10 00:03:28 +0000 2017	4258	38987	Moreau, New York	I'm a caretaker that's into light beer and heavy metal, Miami Dolphin fan, die-hard democrat, don't lose hope, normal will return,😍	
1056981946570551296	Mon Oct 29 18:51:48 +0000 2018	RT @SteveSchmidtSES: “I can’t sit by and watch my people get slaughgered...screw the optics, I’m going in”.  In he went, to kill the Jews.…	1	Mon Oct 29 17:35:57 +0000 2018	7786	480054373	Jean Storrs	lucypjean	Wed Feb 01 02:29:52 +0000 2012	69	1493	Maryland, USA	Fabric fan, Librarian, Unrepentant Liberal	
1056981946545332229	Mon Oct 29 18:51:48 +0000 2018	RT @BetteMidler: No POTUS has ever had a network to himself the way #Trump has Fox. This is solely  #RupertMurdoch's doing. He doesn't give…	1	Mon Oct 29 02:07:43 +0000 2018	12200	2728954302	Odd Thomas	tramsbottom1	Wed Aug 13 09:21:26 +0000 2014	246	25998		Film super nut. Animal defender. Atheist. Pro women people persons. Anti Trump (obvs). Tories go f*** yourselves.	
1056981946490863617	Mon Oct 29 18:51:48 +0000 2018	RT @JuddLegum: BREAKING: A civil RICO suit has been brought against The Trump Organization, Donald Trump, Donald Trump Jr., Eric Trump and…	1	Mon Oct 29 15:52:32 +0000 2018	16471	17725946	davlanta	davlanta	Sat Nov 29 02:22:54 +0000 2008	266	21951	Atlanta	I guess I won't be going to the Super Bowl in Atlanta	
1056981946331512832	Mon Oct 29 18:51:48 +0000 2018	RT @bobcesca_go: Holy shit. She didn't confirm it outright, but clearly we should expect Trump to suspend habeas. https://t.co/SKwwfGP0XM	1	Mon Oct 29 18:51:28 +0000 2018	57	923964859	Janet Heinsler	HEINSLERJAN	Sat Nov 03 20:17:09 +0000 2012	5752	192484			
1056981946260119553	Mon Oct 29 18:51:48 +0000 2018	RT @MayelinOvalles: NOTHING ELSE MATTERS!!!  VOTE BLUE!! #BlueWave #MakeAmericaAmericaAgainHow to Make America America Again https://t.co…	1	Mon Oct 29 18:51:13 +0000 2018	1	4037052912	StandsWithFists	KinmartinTori	Tue Oct 27 16:15:33 +0000 2015	10970	34868	Arizona, USA	❄️🌊 ❄️Friend, wife, daughter, mother, sister, planet lover. My heart has eyes. #IBelieveSurvivors #PRU #Resistance #VoteForOurLives❄️🌊❄️	
1056981946251780096	Mon Oct 29 18:51:48 +0000 2018	RT @CBSNews: President Trump and the first lady will travel to Pennsylvania tomorrow, @PressSec says https://t.co/4H2ySFbTVa https://t.co/h…	1	Mon Oct 29 18:43:21 +0000 2018	30	1053010331822411777	سكندر المقدوني	ibrham_altie	Thu Oct 18 19:50:01 +0000 2018	77	2421		هناك قلمٌ يحرِّر وآخر يقرر وآخر يغرر وآخر يبرر وآخر يحاول جاهداً أن يمرر وآخر .. يكرر .. وهناك قلمٌ أمير وقلم أجير وقلم أسير 💚 💚	
1056981946243473408	Mon Oct 29 18:51:48 +0000 2018	RT @BreakandEnterTV: @cnnbrk Surely this will stop Trump from repeatedly attacking the media as “The Enemy Of The People.” You know what...…	1	Mon Oct 29 15:34:18 +0000 2018	3	4202929709	Tisha Milord	tisha_milord	Mon Nov 16 16:08:57 +0000 2015	35	3049			
1056981946058842113	Mon Oct 29 18:51:48 +0000 2018	RT @USseriously: The communist intelligence service in Prague stepped up its spying campaign against Trump in the late 1980s, targeting him…	1	Mon Oct 29 18:31:48 +0000 2018	6	2730849242	Helena	thelastpinkcar	Thu Aug 14 03:38:52 +0000 2014	1860	49207	Chicago	usually a nice girl, health services researcher, logic hound, writer of bad poems, beam me up Scotty, and groovy goolie #theresistance	
1056981946046210049	Mon Oct 29 18:51:48 +0000 2018	@brhodes Unfortunately, it has come to this for the people I will allow to be in my life. If   someone can rational… https://t.co/XXMpizrC8x	0		0	885313795995971585	Holly	Hollyzoomt	Thu Jul 13 01:43:52 +0000 2017	242	2293			
1056981945886883846	Mon Oct 29 18:51:48 +0000 2018	Opinion | Trump’s America is not a safe place for Jews https://t.co/o9eZPmUmLJ	0		0	30331644	sarah robinson	poeticsuicide	Fri Apr 10 22:40:46 +0000 2009	14	6523			
1056981945824014336	Mon Oct 29 18:51:48 +0000 2018	RT @TheOnion: Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting https://t.co/goYUvqFFD3 https://t.co…	1	Mon Oct 29 18:50:05 +0000 2018	701	2756109035	Beelzebubbed Eggs	JonkJahnson	Sat Aug 30 18:56:19 +0000 2014	322	84270	Ohio State, but boring	The Madden franchise is unsustainable in its current state and is headed for collapse	
1056981945798799360	Mon Oct 29 18:51:48 +0000 2018	@myserenity69 @AnnCoulter What about Canada? They sent all those comedy people down to make fun of tRump. https://t.co/G58eWKHDFN	0		0	998294507736182786	The Goat Boy	TheGoatBoy3	Sun May 20 20:08:52 +0000 2018	224	15570	Virginia, USA	13 year Air Force Vet, Unitarian, lover of Beer, a believer of Freedom and the Democratic process. Stop fascism.	
1056981945656074240	Mon Oct 29 18:51:48 +0000 2018	RT @JohnWDean: Trump refuses to take responsibility for his incendiary rhetoric. That is very unpresidential! But very trumpian. He’s not a…	1	Mon Oct 29 14:56:07 +0000 2018	4235	1039787376837419008	The Rod	dtjenkins1261	Wed Sep 12 08:06:43 +0000 2018	421	8880	United States	A life with unbridled passion for all that's good, positive and healthy.	
1056981945622638593	Mon Oct 29 18:51:48 +0000 2018	RT @HuffPostPol: George Conway jumps in with another angry tweet against Trump. https://t.co/AGsTJlw9qI	1	Mon Oct 29 18:49:51 +0000 2018	45	1568057076	Stephanie rappaport	shadow1058	Thu Jul 04 12:18:46 +0000 2013	268	87331	Florida, USA	Not my President. Resist. Never Trump.	
1056981945530376194	Mon Oct 29 18:51:48 +0000 2018	RT @Breaking911: BREAKING: U.S. prepares to announce tariffs on all remaining Chinese imports by early December if talks between Trump and…	1	Mon Oct 29 18:22:16 +0000 2018	245	911469967	Victor Sharma	VictorSharma12	Mon Oct 29 01:09:04 +0000 2012	257	135468	New York, USA		
1056981945509429248	Mon Oct 29 18:51:48 +0000 2018	RT @CillizzaCNN: Sarah Sanders just said that Trump got elected by an overwhelming majority of 63 million Americans. Hillary Clinton got…	1	Mon Oct 29 18:51:13 +0000 2018	491	4799500158	Caitlin 🌐	Cait_ing	Fri Jan 22 19:51:53 +0000 2016	1131	46558	Kansas City, MO	Feminist, capitalist, Zionist, humbled. Interested in poli-sci and memes. I'm terrible about checking notifications in all of their forms.	
1056981945412976641	Mon Oct 29 18:51:48 +0000 2018	RT @Lrihendry: Obama sat for 20 years in an anti-Semitic church, had anti-Semite Al Sharpton in and out of the White House over 100 times i…	1	Mon Oct 29 17:51:19 +0000 2018	3277	4506947674	Connie Graves⭐️⭐️⭐️	csgraves0729	Wed Dec 16 21:22:03 +0000 2015	1092	9472	Florida, USA	Conservative. Scared about this Country's future...support this President,amazed by him every day. Support our military & law enforcement.🚒💖🇺🇸   #MAGA	
1056981945392001025	Mon Oct 29 18:51:48 +0000 2018	RT @newsmax: VP ‘More Than Willing’ To Cooperatehttps://t.co/0ASzjcmzK0	1	Mon Oct 29 18:40:00 +0000 2018	14	959457407201026049	کردار عرب	kirdarearab	Fri Feb 02 16:04:06 +0000 2018	58	13637	United Arab Emirates	پروفیسر الطاف حسین گیلانی کی زیر طباعت کتاب جس میں جزیرہ نمائے عرب کی تاریخ کے تمام پہلوؤں کو اجاگر کیا گیا ھے۔	
1056981945228386304	Mon Oct 29 18:51:48 +0000 2018	To Sarah Huckabee:  trump got elected by Russians!!  I see and won’t accept trump’s actions, which are anti-America… https://t.co/nzUdi7EUIJ	0		0	885988875524505601	Annamae green	Annamaegreen13	Fri Jul 14 22:26:23 +0000 2017	1869	72727		Hi this is Annamae Green8, I got bumped off twitter but I'm back. ❤️🇺🇸 not anointed orange one like people, ❤️animals. Admire & appreciate art 🦋 No Listing	
1056981945194893313	Mon Oct 29 18:51:48 +0000 2018	@airborn_virus @FoxNews @KellyannePolls @foxandfriends The guy that did this was a left wing Trump hater tell the truth asshole	0		0	819677526461128704	Dominiclup	Dominiclup2	Thu Jan 12 22:48:45 +0000 2017	1550	8147	Statenisland ny	Army veteran correction officer conservative republican #MAGA	
1056981944884387840	Mon Oct 29 18:51:48 +0000 2018	RT @peterdaou: I continue to find @Acosta to be one of the best mainstream journalists during the Trump/GOP era. Others include @KarenAttia…	1	Mon Oct 29 18:47:39 +0000 2018	371	61939378	Louise Quo Vadis	LouiseQuoVadis	Sat Aug 01 02:34:06 +0000 2009	3356	41980	Vancouver, BC	Lover of books and technology. Passionate about doing the right thing, justice and giving back. #Resist #PayItForward #VoteBlue🌊🇨🇦📚	
1056981944666386432	Mon Oct 29 18:51:48 +0000 2018	RT @michaelbeatty3: INAUGURATION DAYPresident Trump smiles confidently already knowing Obama spied on him #pricelessThis link has over 8…	1	Mon Oct 29 17:52:44 +0000 2018	251	485260360	Pat Garst	patvgarst	Tue Feb 07 00:54:03 +0000 2012	4465	146314	Florida, USA	Conservative, God-fearing Mom of 3. Crazy @ my family, friends, my dog, sports, sailing, and my work in life. #MAGA #KAG	
1056981944574062592	Mon Oct 29 18:51:48 +0000 2018	RT @mitchellvii: HUGE! Despite Constant Media Attacks Trump Approval Hits 50% - 6 Pts. Higher Than Obama at Same Point in His Presidency ht…	1	Mon Oct 29 17:26:13 +0000 2018	1805	4506947674	Connie Graves⭐️⭐️⭐️	csgraves0729	Wed Dec 16 21:22:03 +0000 2015	1092	9472	Florida, USA	Conservative. Scared about this Country's future...support this President,amazed by him every day. Support our military & law enforcement.🚒💖🇺🇸   #MAGA	
1056981944481660928	Mon Oct 29 18:51:47 +0000 2018	RT @SteveSchmidtSES: Trump has called the FREE PRESS “enemies of the people” AFTER the attempted BOMBING of CNN.  He is literally daring so…	1	Mon Oct 29 17:42:21 +0000 2018	14207	758161984315658244	Mr Pebbly	mrpebbly1974	Wed Jul 27 04:47:58 +0000 2016	92	16692			
1056981944351756288	Mon Oct 29 18:51:47 +0000 2018	RT @EdKrassen: ☞ Deadliest massacre of Jews in US history (Pittsburgh)☞ Deadliest mass shooting in US history (Las Vegas)☞ Deadliest high…	1	Sun Oct 28 15:10:00 +0000 2018	3819	400416310	Monroe Clark	pustamon	Sat Oct 29 00:42:17 +0000 2011	26	497			
1056981944313962498	Mon Oct 29 18:51:47 +0000 2018	RT @EdwardTHardy: Eric Trump on Donald Trump: He's fought. He's had backbone. He's gone to warWhat war? Donald Trump didn't fight in Vi…	1	Mon Oct 29 17:25:00 +0000 2018	3345	1028422851735347200	johnware	johnwar05431185	Sat Aug 11 23:28:09 +0000 2018	419	9074	Mississippi, USA	Proud gay man!!!  Democrat in a republican state Never tRumper	
1056981944305676288	Mon Oct 29 18:51:47 +0000 2018	RT @bobcesca_go: Holy shit. She didn't confirm it outright, but clearly we should expect Trump to suspend habeas. https://t.co/SKwwfGP0XM	1	Mon Oct 29 18:51:28 +0000 2018	57	14753225	Pat120	Pat120	Tue May 13 02:05:22 +0000 2008	4642	117930	Massachusetts w/strong ties to Maine	And sometimes *impolite.* Focused on resisting Trumpism and its propaganda: THIS IS NOT NORMAL. [And I don't engage with Trumpsters--I block them.]	
1056981944217493504	Mon Oct 29 18:51:47 +0000 2018	The @GOP just cant seem to realize the combination of HealthCare and Social Security and anti Trump hate among inde… https://t.co/WORMBlDwoM	0		0	3321787555	B-shizzleASU	bjones7774	Thu Aug 20 20:25:56 +0000 2015	23	2286		Former Republican disgusted with todays GOP and Trump.  Used to love ASU baseball until Smith arrived.#tracyball fan #moderate	
1056981944095903745	Mon Oct 29 18:51:47 +0000 2018	RT @funder: BREAKING: Trump just called the media “the enemy of the people” again. He learned absolutely nothing from the Khashoggi murder,…	1	Mon Oct 29 12:41:40 +0000 2018	11821	797952240715698177	Rachel Miller	WeThePplWNY	Mon Nov 14 00:00:14 +0000 2016	99	20217	East Aurora, NY	Bookkeeping, Book lover, Mother. Master of none. I love both Liberals and Conservatives: not neo nazi alt right nuts	
